CustomerID,Tenure,InternetService,Contract,MonthlyCharges,TotalCharges,PaymentMethod,Churn,TenureBucket,HighRiskCustomer,RevenueSegment
C01317,42,dsl,month-to-month,49.84,2270.03,bank transfer,yes,25-48 Months,No,Medium Value
C01318,30,dsl,month-to-month,83.65,2232.31,electronic check,yes,25-48 Months,No,High Value
C01319,8,dsl,month-to-month,64.45,534.2,electronic check,yes,0-12 Months,No,Medium Value
C01320,60,fiber optic,month-to-month,70.59,3865.65,mailed check,no,49-72 Months,No,Medium Value
C01321,31,fiber optic,month-to-month,86.82,2547.92,electronic check,yes,25-48 Months,No,High Value
C01322,8,dsl,month-to-month,44.27,321.44,electronic check,yes,0-12 Months,No,Medium Value
C01323,20,fiber optic,month-to-month,66.34,1351.89,bank transfer,no,13-24 Months,No,Medium Value
C01324,22,dsl,one year,58.9,1462.15,bank transfer,no,13-24 Months,No,Medium Value
C01325,27,fiber optic,month-to-month,57.03,1465.09,mailed check,yes,25-48 Months,No,Medium Value
C01326,69,fiber optic,two year,122.99,9326.49,bank transfer,no,49-72 Months,No,High Value
C01327,60,fiber optic,month-to-month,52.18,2698.67,bank transfer,no,49-72 Months,No,Medium Value
C01328,19,fiber optic,one year,54.64,990.51,bank transfer,no,13-24 Months,No,Medium Value
C01329,14,fiber optic,month-to-month,80.24,1006.68,credit card,no,13-24 Months,No,High Value
C01330,49,dsl,month-to-month,72.33,3701.42,bank transfer,no,49-72 Months,No,Medium Value
C01331,56,dsl,one year,49.32,2515.18,electronic check,no,49-72 Months,No,Medium Value
C01332,34,dsl,one year,83.71,3175.19,mailed check,no,25-48 Months,No,High Value
C01333,20,dsl,month-to-month,64.09,1366.59,bank transfer,no,13-24 Months,No,Medium Value
C01334,58,dsl,month-to-month,77.17,4303.47,credit card,yes,49-72 Months,No,Medium Value
C01335,51,fiber optic,one year,66.24,2925.39,mailed check,no,49-72 Months,No,Medium Value
C01336,11,fiber optic,one year,68.18,840.91,credit card,no,0-12 Months,No,Medium Value
C01337,68,no internet,month-to-month,80.6,4929.33,mailed check,no,49-72 Months,No,High Value
C01338,64,fiber optic,one year,82.6,5815.03,electronic check,no,49-72 Months,No,High Value
C01339,40,fiber optic,two year,102.06,3909.35,bank transfer,yes,25-48 Months,No,High Value
C01340,48,no internet,month-to-month,56.51,2341.25,bank transfer,yes,25-48 Months,No,Medium Value
C01341,27,fiber optic,month-to-month,23.08,555.9,mailed check,yes,25-48 Months,No,Low Value
C01342,2,unknown,one year,66.18,129.02,mailed check,no,0-12 Months,No,Medium Value
C01343,60,fiber optic,one year,35.77,2373.58,bank transfer,no,49-72 Months,No,Low Value
C01344,11,dsl,month-to-month,90.89,929.99,bank transfer,no,0-12 Months,No,High Value
C01345,53,fiber optic,month-to-month,54.01,2540.52,electronic check,yes,49-72 Months,No,Medium Value
C01346,5,fiber optic,one year,87.69,456.18,electronic check,no,0-12 Months,No,High Value
C01347,35,dsl,two year,50.11,1814.11,mailed check,no,25-48 Months,No,Medium Value
C01348,50,dsl,two year,65.22,3093.29,electronic check,no,49-72 Months,No,Medium Value
C01349,2,fiber optic,two year,89.8,195.07,mailed check,no,0-12 Months,No,High Value
C01350,45,dsl,month-to-month,132.02,6050.2,credit card,no,25-48 Months,No,High Value
C01351,53,dsl,month-to-month,101.83,6147.88,credit card,yes,49-72 Months,No,High Value
C01352,65,unknown,month-to-month,89.16,5684.94,bank transfer,yes,49-72 Months,No,High Value
C01353,8,fiber optic,month-to-month,67.3,588.97,electronic check,no,0-12 Months,Yes,Medium Value
C01354,37,dsl,one year,28.6,1019.36,credit card,no,25-48 Months,No,Low Value
C01355,40,fiber optic,one year,40.94,1637.6,bank transfer,no,25-48 Months,No,Medium Value
C01356,51,dsl,month-to-month,91.14,5019.21,credit card,yes,49-72 Months,No,High Value
C01357,40,fiber optic,month-to-month,51.79,1804.9,credit card,no,25-48 Months,No,Medium Value
C01358,59,dsl,month-to-month,53.36,2901.99,electronic check,yes,49-72 Months,No,Medium Value
C01359,50,dsl,month-to-month,84.2,4240.12,credit card,no,49-72 Months,No,High Value
C01360,52,fiber optic,month-to-month,82.03,4443.75,credit card,yes,49-72 Months,No,High Value
C01361,2,dsl,month-to-month,47.07,94.14,bank transfer,yes,0-12 Months,No,Medium Value
C01362,19,no internet,month-to-month,41.21,720.32,bank transfer,no,13-24 Months,No,Medium Value
C01363,21,no internet,one year,72.83,1507.17,electronic check,no,13-24 Months,No,Medium Value
C01364,42,fiber optic,one year,70.21,1783.42,bank transfer,yes,25-48 Months,No,Medium Value
C01365,48,dsl,month-to-month,79.72,3776.05,credit card,no,25-48 Months,No,Medium Value
C01366,28,dsl,month-to-month,75.4,2039.26,credit card,yes,25-48 Months,No,Medium Value
C01367,34,dsl,month-to-month,70.21,1719.91,credit card,no,25-48 Months,No,Medium Value
C01368,56,fiber optic,month-to-month,84.08,4969.43,electronic check,yes,49-72 Months,No,High Value
C01369,30,dsl,month-to-month,70.21,2549.16,bank transfer,no,25-48 Months,No,Medium Value
C01370,53,dsl,one year,102.65,5845.77,electronic check,no,49-72 Months,No,High Value
C01371,38,dsl,month-to-month,106.39,4014.73,credit card,no,25-48 Months,No,High Value
C01372,39,no internet,month-to-month,47.82,1982.39,electronic check,no,25-48 Months,No,Medium Value
C01373,64,no internet,month-to-month,36.33,2593.71,credit card,yes,49-72 Months,No,Low Value
C01374,21,dsl,month-to-month,65.03,1184.59,electronic check,no,13-24 Months,No,Medium Value
C01375,13,dsl,two year,55.74,666.87,credit card,no,13-24 Months,No,Medium Value
C01376,13,fiber optic,one year,33.34,491.77,credit card,no,13-24 Months,No,Low Value
C01377,58,fiber optic,two year,48.34,2646.59,electronic check,no,49-72 Months,No,Medium Value
C01378,66,fiber optic,two year,63.42,4125.3,electronic check,yes,49-72 Months,No,Medium Value
C01379,69,no internet,month-to-month,31.63,2081.76,bank transfer,no,49-72 Months,No,Low Value
C01380,44,dsl,month-to-month,90.32,3639.72,bank transfer,yes,25-48 Months,No,High Value
C01381,10,no internet,month-to-month,69.51,770.71,electronic check,no,0-12 Months,No,Medium Value
C01382,65,fiber optic,one year,70.21,6151.3,credit card,no,49-72 Months,No,Medium Value
C01383,59,dsl,two year,72.55,4702.27,electronic check,no,49-72 Months,No,Medium Value
C01384,56,fiber optic,one year,88.2,4812.43,mailed check,yes,49-72 Months,No,High Value
C01385,63,dsl,month-to-month,74.39,5335.57,electronic check,no,49-72 Months,No,Medium Value
C01386,23,fiber optic,month-to-month,53.79,1271.76,mailed check,no,13-24 Months,No,Medium Value
C01387,17,unknown,one year,73.31,1251.47,unknown,no,13-24 Months,No,Medium Value
C01388,20,dsl,one year,103.25,2017.49,electronic check,no,13-24 Months,No,High Value
C01389,65,dsl,one year,65.54,3907.3,credit card,no,49-72 Months,No,Medium Value
C01390,54,dsl,month-to-month,89.21,5502.15,electronic check,no,49-72 Months,No,High Value
C01391,62,dsl,month-to-month,88.43,5717.14,bank transfer,no,49-72 Months,No,High Value
C01392,67,dsl,one year,91.55,6418.13,electronic check,no,49-72 Months,No,High Value
C01393,42,dsl,month-to-month,47.36,1740.82,mailed check,no,25-48 Months,No,Medium Value
C01394,13,dsl,month-to-month,70.21,471.68,bank transfer,no,13-24 Months,No,Medium Value
C01395,25,dsl,month-to-month,52.45,1247.56,mailed check,no,25-48 Months,No,Medium Value
C01396,10,fiber optic,month-to-month,114.94,1269.98,mailed check,yes,0-12 Months,Yes,High Value
C01397,30,fiber optic,two year,110.08,3169.03,electronic check,no,25-48 Months,No,High Value
C01398,30,dsl,one year,54.6,1851.09,credit card,no,25-48 Months,No,Medium Value
C01399,42,fiber optic,one year,28.08,1046.78,credit card,no,25-48 Months,No,Low Value
C01400,30,dsl,month-to-month,55.44,1657.28,electronic check,no,25-48 Months,No,Medium Value
C01401,41,fiber optic,month-to-month,66.79,2769.49,electronic check,yes,25-48 Months,No,Medium Value
C01402,13,fiber optic,two year,69.8,945.3,electronic check,no,13-24 Months,No,Medium Value
C01403,49,fiber optic,month-to-month,93.1,4425.97,unknown,yes,49-72 Months,No,High Value
C01404,16,fiber optic,month-to-month,15.5,223.22,bank transfer,yes,13-24 Months,No,Low Value
C01405,69,dsl,month-to-month,21.16,1628.66,mailed check,no,49-72 Months,No,Low Value
C01406,4,fiber optic,one year,70.21,272.38,electronic check,yes,0-12 Months,No,Medium Value
C01407,42,dsl,month-to-month,88.86,3576.85,mailed check,no,25-48 Months,No,High Value
C01408,63,fiber optic,month-to-month,63.42,3734.36,mailed check,no,49-72 Months,No,Medium Value
C01409,34,dsl,month-to-month,16.99,527.66,credit card,yes,25-48 Months,No,Low Value
C01410,14,fiber optic,one year,32.62,511.57,mailed check,no,13-24 Months,No,Low Value
C01411,55,no internet,one year,26.31,1323.6,electronic check,no,49-72 Months,No,Low Value
C01412,69,dsl,one year,63.63,4390.47,electronic check,no,49-72 Months,No,Medium Value
C01413,10,no internet,month-to-month,44.5,501.76,unknown,yes,0-12 Months,No,Medium Value
C01414,29,fiber optic,month-to-month,43.93,1208.96,electronic check,yes,25-48 Months,No,Medium Value
C01415,66,no internet,one year,58.95,3691.2,credit card,yes,49-72 Months,No,Medium Value
C01416,8,fiber optic,one year,90.55,625.51,electronic check,yes,0-12 Months,No,High Value
C01417,14,dsl,month-to-month,93.94,1282.81,electronic check,no,13-24 Months,No,High Value
C01418,6,fiber optic,month-to-month,87.93,557.0,electronic check,yes,0-12 Months,Yes,High Value
C01419,3,fiber optic,month-to-month,47.53,133.83,electronic check,yes,0-12 Months,Yes,Medium Value
C01420,31,dsl,two year,80.43,2670.26,electronic check,no,25-48 Months,No,High Value
C01421,11,no internet,month-to-month,54.7,550.57,bank transfer,yes,0-12 Months,No,Medium Value
C01422,29,fiber optic,two year,41.86,1151.43,credit card,yes,25-48 Months,No,Medium Value
C01423,26,dsl,month-to-month,96.63,2492.61,credit card,yes,25-48 Months,No,High Value
C01424,7,no internet,month-to-month,26.58,203.49,credit card,no,0-12 Months,No,Low Value
C01425,26,dsl,one year,99.66,2412.8,electronic check,no,25-48 Months,No,High Value
C01426,69,dsl,month-to-month,69.47,4349.05,electronic check,yes,49-72 Months,No,Medium Value
C01427,48,dsl,one year,45.98,1881.28,bank transfer,no,25-48 Months,No,Medium Value
C01428,50,dsl,month-to-month,100.56,5623.96,bank transfer,yes,49-72 Months,No,High Value
C01429,32,no internet,one year,15.0,535.56,credit card,no,25-48 Months,No,Low Value
C01430,23,fiber optic,month-to-month,49.71,1198.05,mailed check,yes,13-24 Months,No,Medium Value
C01431,22,dsl,month-to-month,56.07,1233.54,bank transfer,yes,13-24 Months,No,Medium Value
C01432,23,dsl,two year,29.11,686.59,credit card,no,13-24 Months,No,Low Value
C01433,61,fiber optic,month-to-month,110.08,7192.77,mailed check,yes,49-72 Months,No,High Value
C01434,40,dsl,two year,86.81,3357.98,credit card,no,25-48 Months,No,High Value
C01435,30,unknown,one year,73.85,2193.7,bank transfer,yes,25-48 Months,No,Medium Value
C01436,2,fiber optic,one year,70.08,158.23,credit card,no,0-12 Months,No,Medium Value
C01437,19,dsl,month-to-month,55.46,1140.86,credit card,no,13-24 Months,No,Medium Value
C01438,27,fiber optic,month-to-month,102.97,3009.31,bank transfer,no,25-48 Months,No,High Value
C01439,36,no internet,one year,97.02,3766.79,electronic check,no,25-48 Months,No,High Value
C01440,4,fiber optic,month-to-month,33.14,138.12,electronic check,yes,0-12 Months,Yes,Low Value
C01441,15,fiber optic,one year,80.44,1042.12,electronic check,yes,13-24 Months,No,High Value
C01442,22,fiber optic,month-to-month,110.93,2523.64,credit card,no,13-24 Months,No,High Value
C01443,5,dsl,one year,62.11,343.78,mailed check,no,0-12 Months,No,Medium Value
C01444,61,fiber optic,month-to-month,75.86,4917.79,credit card,yes,49-72 Months,No,Medium Value
C01445,6,dsl,one year,102.42,669.31,electronic check,no,0-12 Months,No,High Value
C01446,61,fiber optic,one year,51.96,2986.25,unknown,no,49-72 Months,No,Medium Value
C01447,17,fiber optic,two year,31.32,546.35,bank transfer,no,13-24 Months,No,Low Value
C01448,40,dsl,one year,73.24,3138.16,electronic check,no,25-48 Months,No,Medium Value
C01449,45,dsl,month-to-month,69.47,3093.64,bank transfer,no,25-48 Months,No,Medium Value
C01450,2,dsl,month-to-month,46.65,80.13,electronic check,yes,0-12 Months,No,Medium Value
C01451,50,dsl,month-to-month,22.63,1035.33,electronic check,yes,49-72 Months,No,Low Value
C01452,6,fiber optic,month-to-month,97.4,646.4,electronic check,yes,0-12 Months,Yes,High Value
C01453,0,no internet,month-to-month,111.98,101.85,electronic check,yes,0-12 Months,No,High Value
C01454,69,fiber optic,two year,59.25,4523.71,credit card,no,49-72 Months,No,Medium Value
C01455,63,fiber optic,month-to-month,108.74,6164.14,electronic check,no,49-72 Months,No,High Value
C01456,29,dsl,one year,49.08,1385.6,credit card,no,25-48 Months,No,Medium Value
C01457,66,dsl,one year,83.02,5927.96,electronic check,no,49-72 Months,No,High Value
C01458,50,dsl,one year,86.7,4505.08,credit card,no,49-72 Months,No,High Value
C01459,4,fiber optic,month-to-month,72.17,281.67,electronic check,yes,0-12 Months,Yes,Medium Value
C01460,42,dsl,one year,70.21,2822.73,credit card,no,25-48 Months,No,Medium Value
C01461,22,fiber optic,two year,15.0,321.27,electronic check,no,13-24 Months,No,Low Value
C01462,55,fiber optic,one year,118.06,7009.94,bank transfer,no,49-72 Months,No,High Value
C01463,26,fiber optic,month-to-month,69.45,1655.2,electronic check,yes,25-48 Months,No,Medium Value
C01464,3,no internet,month-to-month,70.29,220.63,electronic check,no,0-12 Months,No,Medium Value
C01465,68,dsl,month-to-month,79.12,5983.07,mailed check,no,49-72 Months,No,Medium Value
C01466,32,fiber optic,one year,39.77,1368.57,electronic check,yes,25-48 Months,No,Low Value
C01467,70,fiber optic,month-to-month,103.43,6640.89,electronic check,no,49-72 Months,No,High Value
C01468,19,fiber optic,month-to-month,52.9,897.89,electronic check,no,13-24 Months,No,Medium Value
C01469,34,fiber optic,month-to-month,70.12,2563.29,credit card,no,25-48 Months,No,Medium Value
C01470,47,dsl,month-to-month,55.12,2304.42,electronic check,no,25-48 Months,No,Medium Value
C01471,72,fiber optic,month-to-month,47.93,2990.92,electronic check,no,49-72 Months,No,Medium Value
C01472,16,fiber optic,one year,76.94,1121.43,electronic check,no,13-24 Months,No,Medium Value
C01473,6,fiber optic,month-to-month,60.26,321.67,bank transfer,no,0-12 Months,Yes,Medium Value
C01474,47,dsl,two year,94.53,5100.66,bank transfer,no,25-48 Months,No,High Value
C01475,39,dsl,two year,65.82,2689.63,credit card,no,25-48 Months,No,Medium Value
C01476,33,dsl,month-to-month,73.01,2409.3300000000004,electronic check,no,25-48 Months,No,Medium Value
C01477,10,dsl,month-to-month,59.61,619.57,mailed check,yes,0-12 Months,No,Medium Value
C01478,15,fiber optic,month-to-month,62.7,945.03,credit card,no,13-24 Months,No,Medium Value
C01479,18,fiber optic,month-to-month,113.07,1911.67,electronic check,yes,13-24 Months,No,High Value
C01480,8,fiber optic,one year,111.79,968.44,mailed check,yes,0-12 Months,No,High Value
C01481,28,unknown,one year,48.45,1195.2,credit card,no,25-48 Months,No,Medium Value
C01482,72,fiber optic,two year,90.37,5935.82,bank transfer,yes,49-72 Months,No,High Value
C01483,1,fiber optic,one year,68.48,73.75,credit card,no,0-12 Months,No,Medium Value
C01484,39,dsl,month-to-month,99.37,4313.49,electronic check,no,25-48 Months,No,High Value
C01485,55,no internet,two year,94.83,4680.61,bank transfer,no,49-72 Months,No,High Value
C01486,6,fiber optic,month-to-month,34.91,212.26,mailed check,yes,0-12 Months,Yes,Low Value
C01487,56,no internet,one year,59.95,2933.99,electronic check,no,49-72 Months,No,Medium Value
C01488,35,dsl,one year,88.66,2784.6,credit card,no,25-48 Months,No,High Value
C01489,22,fiber optic,two year,67.13,1448.11,electronic check,no,13-24 Months,No,Medium Value
C01490,27,fiber optic,month-to-month,88.64,2339.73,bank transfer,no,25-48 Months,No,High Value
C01491,35,no internet,month-to-month,49.48,1946.81,electronic check,no,25-48 Months,No,Medium Value
C01492,8,fiber optic,two year,57.31,433.5,electronic check,yes,0-12 Months,No,Medium Value
C01493,66,fiber optic,one year,90.09,6033.05,credit card,no,49-72 Months,No,High Value
C01494,59,fiber optic,two year,81.88,4179.95,electronic check,no,49-72 Months,No,High Value
C01495,54,dsl,one year,79.29,4214.59,bank transfer,no,49-72 Months,No,Medium Value
C01496,9,fiber optic,month-to-month,80.84,648.83,mailed check,yes,0-12 Months,Yes,High Value
C01497,35,no internet,month-to-month,50.32,1561.44,electronic check,no,25-48 Months,No,Medium Value
C01498,72,fiber optic,month-to-month,52.19,4159.63,electronic check,yes,49-72 Months,No,Medium Value
C01500,64,fiber optic,month-to-month,71.58,4716.1,electronic check,no,49-72 Months,No,Medium Value
C01501,72,fiber optic,one year,97.17,6792.18,credit card,yes,49-72 Months,No,High Value
C01502,26,dsl,one year,60.71,1578.46,mailed check,no,25-48 Months,No,Medium Value
C01503,30,no internet,month-to-month,58.95,1959.26,bank transfer,no,25-48 Months,No,Medium Value
C01504,66,no internet,one year,65.37,3827.56,bank transfer,no,49-72 Months,No,Medium Value
C01505,42,fiber optic,one year,106.8,4038.07,credit card,no,25-48 Months,No,High Value
C01506,32,fiber optic,one year,82.56,2307.6,electronic check,no,25-48 Months,No,High Value
C01507,5,dsl,month-to-month,16.48,84.97,credit card,no,0-12 Months,No,Low Value
C01508,25,fiber optic,one year,30.55,850.03,electronic check,no,25-48 Months,No,Low Value
C01509,42,no internet,one year,112.95,4743.900000000001,bank transfer,no,25-48 Months,No,High Value
C01510,51,fiber optic,one year,42.1,2123.28,electronic check,no,49-72 Months,No,Medium Value
C01511,23,fiber optic,month-to-month,70.24,1487.33,credit card,yes,13-24 Months,No,Medium Value
C01512,19,fiber optic,month-to-month,92.58,1838.75,credit card,yes,13-24 Months,No,High Value
C01513,51,dsl,month-to-month,25.55,1374.35,mailed check,no,49-72 Months,No,Low Value
C01514,51,unknown,month-to-month,34.06,1865.47,credit card,yes,49-72 Months,No,Low Value
