CustomerName,Gender,Tenure,MonthlyCharges,TotalCharges,Contract,Churn
Customer_2047,Female,13,67.56,911.5929842048281,Month-to-month,yes
Customer_2048,FEMALE,23,49.94,1266.6679841480332,Two year,Y
Customer_2049,Female,39,52.32,2139.475058602667,month to month,no
Customer_2050,Female,12,46.04,563.6424709404021,One year,yes
Customer_2051,FEMALE,34,95.28,3236.8897926161976,One year,yes
Customer_2052,f,71,56.57,3986.715414555636,month to month,No
Customer_2053,Female,31,92.64,2789.685101670871,Two year,no
Customer_2054,male,62,65.61,3953.5043090702984,One year,no
Customer_2055,male,13,74.72,929.2248003169627,Month-to-month,Y
Customer_2056,Female,31,74.33,2386.102240794136,Two year,no
Customer_2057,f,2,117.59,315.3348782003581,One year,N
Customer_2058,M ,15,56.71,854.2321644785457,Two year,Y
Customer_2059,FEMALE,57,40.77,2347.150807884055,One year,no
Customer_2060,male,34,111.18,3749.884145996883,month to month,N
Customer_2061,M ,68,37.48,2547.1324782855168,One year,No
Customer_2062,Female,29,103.44,2960.95132978719,Two year,no
Customer_2063,M ,66,35.02,2272.4214983455195,One year,No
Customer_2064,Male,16,85.87,1404.5468929312774,One year,no
Customer_2065,male,39,35.05,1336.6853214424664,Two year,no
Customer_2066,Female,37,112.31,4180.078291469216,One year,Yes
Customer_2067,FEMALE,21,76.5,1599.14042723101,One year,N
Customer_2068,f,44,52.93,2399.813610973654,Two year,no
Customer_2069,Female,19,34.03,674.1870649955171,month to month,No
Customer_2070,FEMALE,71,57.12,4067.73631507967,Month-to-month,yes
Customer_2071,f,8,90.5,652.4838167134726,Month-to-month,No
Customer_2072,f,66,58.5,3836.4745264885464,Month-to-month,N
Customer_2073,Female,41,44.61,1826.4957837258908,Month-to-month,no
Customer_2074,M ,70,77.74,5444.528059586307,Month-to-month,Y
Customer_2075,M ,61,61.78,3801.741439098625,Month-to-month,Yes
Customer_2076,f,26,36.58,961.3810070072172,Two year,Y
Customer_2077,M ,71,35.4,2461.7385991902065,Two year,Yes
Customer_2078,Male,70,90.75,6382.105712901081,Two year,Yes
Customer_2079,f,29,117.47,3383.5666461490655,One year,Y
Customer_2080,f,66,43.31,2826.0834261678647,month to month,N
Customer_2081,FEMALE,19,97.31,1793.754349292133,month to month,no
Customer_2082,M ,68,28.76,1938.1135819564859,Month-to-month,No
Customer_2083,f,58,58.16,3345.4194980759044,Month-to-month,Y
Customer_2084,Male,70,70.67,5004.937066800448,Two year,yes
Customer_2085,FEMALE,57,46.87,2658.214487161673,month to month,Yes
Customer_2086,Female,37,72.96,2726.1280782622407,One year,No
Customer_2087,f,61,108.26,6513.723082313964,One year,yes
Customer_2088,Male,30,114.44,3470.4215970715873,Two year,No
Customer_2089,male,71,30.06,2166.3291749801383,Month-to-month,no
Customer_2090,Male,25,47.18,1106.713605416396,month to month,yes
Customer_2091,Male,65,117.91,7620.557873378088,One year,N
Customer_2092,FEMALE,6,47.04,249.09028947575794,Month-to-month,N
Customer_2093,Female,18,89.27,1596.7252446590537,month to month,Y
Customer_2094,male,10,45.35,418.2545474428788,One year,No
Customer_2095,M ,11,55.64,599.7919207586591,Month-to-month,N
Customer_2096,M ,65,39.13,2576.1281761854334,One year,N
Customer_2097,Male,65,105.63,6838.04162012897,Month-to-month,Y
Customer_2098,FEMALE,52,108.26,5644.38235054653,Month-to-month,Y
Customer_2099,FEMALE,67,49.69,3338.0069231458965,Month-to-month,N
Customer_2100,M ,31,102.36,3025.283736544893,month to month,No
Customer_2101,male,17,55.82,908.5486665178216,Two year,No
Customer_2102,Female,55,29.9,1693.7831939373998,Month-to-month,Yes
Customer_2103,male,36,95.81,3404.4232951623685,Month-to-month,Yes
Customer_2104,f,26,79.64,2017.098399808637,One year,yes
Customer_2105,f,53,47.44,2566.114664848544,One year,yes
Customer_2106,Female,17,45.3,777.7722025138576,month to month,yes
Customer_2107,M ,25,117.56,3011.8630117924868,Two year,Yes
Customer_2108,Female,2,106.25,189.26001712402453,One year,Y
Customer_2109,FEMALE,5,100.98,565.0067093541223,month to month,N
Customer_2110,f,4,32.8,86.75783056714428,month to month,no
Customer_2111,Male,36,95.52,3310.2973253252426,month to month,no
Customer_2112,Male,6,41.45,282.3636491078736,Month-to-month,N
Customer_2113,M ,21,117.74,2501.2016186563606,Two year,No
Customer_2114,FEMALE,26,25.21,689.1040810652541,Two year,Yes
Customer_2115,male,55,55.21,3026.2231037869833,Two year,No
Customer_2116,FEMALE,39,62.86,2524.8875436760927,Month-to-month,no
Customer_2117,Male,33,102.42,3423.1354313592797,Month-to-month,No
Customer_2118,Male,14,96.62,1393.9259490667996,One year,Yes
Customer_2119,f,56,57.5,3226.082703914011,One year,Yes
Customer_2120,FEMALE,21,76.56,1540.4100737547096,One year,Yes
Customer_2121,FEMALE,46,103.56,4767.142359919342,month to month,no
Customer_2122,Male,16,21.82,367.0928228991215,Two year,Yes
Customer_2123,male,16,100.22,1705.1601969484777,Month-to-month,yes
Customer_2124,M ,29,114.69,3339.3122012280633,One year,yes
Customer_2125,M ,8,23.21,133.37578899042154,month to month,N
Customer_2126,FEMALE,3,24.56,97.04442890858378,Month-to-month,Yes
Customer_2127,M ,19,54.45,1097.4261041694099,month to month,yes
Customer_2128,Male,66,28.78,1984.9082350512983,month to month,Yes
Customer_2129,Male,22,67.93,1489.1149596468706,month to month,no
Customer_2130,FEMALE,46,92.87,4262.04059344716,Two year,yes
Customer_2131,FEMALE,13,76.69,926.4022855837109,Month-to-month,no
Customer_2132,f,33,39.64,1277.952793504443,Month-to-month,yes
Customer_2133,FEMALE,5,85.48,449.04073133371696,month to month,Y
Customer_2134,male,27,88.49,2313.036919748879,Two year,Y
Customer_2135,M ,24,113.24,2820.13760831543,month to month,N
Customer_2136,FEMALE,67,34.68,2305.726625442404,One year,N
Customer_2137,Female,63,89.23,5627.507977205673,Month-to-month,N
Customer_2138,f,48,111.14,5351.827094619559,Month-to-month,no
Customer_2139,Female,63,70.16,4476.537246313739,Two year,yes
Customer_2140,Male,12,56.18,687.4955882413716,Month-to-month,Y
Customer_2141,M ,28,37.07,984.5547827208532,Month-to-month,Yes
Customer_2142,FEMALE,44,106.68,4715.0102402753355,Month-to-month,No
Customer_2143,Female,43,59.42,2611.412229839817,Two year,Y
Customer_2144,M ,17,112.49,1867.5952073173917,month to month,Y
Customer_2145,Male,40,104.78,4231.201624491331,Month-to-month,Yes
Customer_2146,male,49,57.66,2838.052457957545,month to month,Y
Customer_2147,f,57,77.39,4415.987480249608,Two year,Y
Customer_2148,M ,64,22.72,1422.0805988731513,month to month,Y
Customer_2149,M ,57,46.32,2629.127766686542,One year,N
Customer_2150,male,70,91.03,6394.028661771365,Month-to-month,N
Customer_2151,M ,43,87.79,3753.7611823627503,Two year,yes
Customer_2152,Male,23,55.34,1223.8557414442694,Two year,N
Customer_2153,Male,27,100.86,2672.2135055369163,month to month,Y
Customer_2154,male,58,43.58,2541.6860130588293,Month-to-month,No
Customer_2155,f,37,66.13,2471.2735461246043,Two year,N
Customer_2156,FEMALE,6,67.25,400.11548727834645,One year,yes
Customer_2157,Female,65,54.08,3605.956131127473,month to month,yes
Customer_2158,FEMALE,6,115.47,607.7862997634015,One year,no
Customer_2159,M ,50,89.67,4502.485320618497,One year,Y
Customer_2160,Female,22,73.92,1534.2032635221033,month to month,No
Customer_2161,male,25,71.05,1771.059698463171,One year,No
Customer_2162,male,51,35.93,1844.932272023182,month to month,no
Customer_2163,f,48,57.22,2737.7341256640134,month to month,No
Customer_2164,Female,70,87.28,6011.9930416120305,Two year,yes
Customer_2165,Male,65,112.46,7305.144031077294,Two year,Yes
Customer_2166,Female,60,101.65,6099.146087123382,One year,yes
Customer_2167,M ,46,50.04,,One year,N
Customer_2168,Male,36,63.4,2211.0487769080964,One year,Yes
Customer_2169,male,58,28.29,1712.8681535661594,One year,No
Customer_2170,Female,38,30.22,1022.4691588464608,One year,Y
Customer_2171,FEMALE,11,67.02,672.4200998340891,Two year,Yes
Customer_2172,f,12,73.02,885.0468833325226,One year,yes
Customer_2173,FEMALE,42,46.4,1964.33286874874,One year,yes
Customer_2174,f,39,84.28,3362.51776553572,Month-to-month,N
Customer_2175,M ,71,90.34,6423.802763918977,month to month,yes
Customer_2176,FEMALE,11,49.91,543.9330672793801,month to month,N
Customer_2177,Female,36,95.84,3472.4618375806294,Two year,yes
Customer_2178,Female,52,40.56,1992.0566971888663,month to month,no
Customer_2179,FEMALE,31,74.43,2256.9466837907216,One year,No
Customer_2180,Female,33,100.43,3255.4232413304712,month to month,Y
Customer_2181,M ,13,73.7,1005.6968460324721,Two year,N
Customer_2182,Male,18,110.8,2059.4003658782103,month to month,no
Customer_2183,M ,41,25.85,1153.09828217827,month to month,No
Customer_2184,f,58,78.83,4600.617634343241,Month-to-month,N
Customer_2185,M ,56,76.18,4310.680535345097,Month-to-month,Yes
Customer_2186,f,24,86.04,2069.6569173221865,One year,no
Customer_2187,Female,31,103.34,3178.574562644001,month to month,N
Customer_2188,Male,55,92.59,5038.469585244757,One year,no
Customer_2189,Female,10,99.03,931.8394333601154,month to month,no
Customer_2190,male,60,48.88,2864.240161884965,One year,no
Customer_2191,Female,2,58.75,154.0554572110454,One year,Yes
Customer_2192,f,15,82.68,1219.703432103762,month to month,yes
Customer_2193,Female,3,75.35,189.8729068129347,Month-to-month,no
Customer_2194,Female,43,116.11,4891.371861452243,Two year,No
Customer_2195,Male,31,38.68,,One year,yes
Customer_2196,Female,70,55.13,3844.7447233899993,Two year,Yes
Customer_2197,Male,67,77.28,5100.939524437989,month to month,Y
Customer_2198,FEMALE,56,106.8,6113.799796904942,One year,Yes
Customer_2199,male,63,112.93,7047.572609603955,month to month,Y
Customer_2200,Male,15,53.6,861.629362179355,One year,No
Customer_2201,f,10,26.71,261.0738404696577,Month-to-month,Y
Customer_2202,FEMALE,38,62.16,2333.7566626494,One year,N
Customer_2203,Male,47,59.43,2780.7384630790557,One year,no
Customer_2204,Male,57,118.65,6763.753036859398,One year,yes
Customer_2205,male,50,63.11,3166.825813831585,month to month,N
Customer_2206,f,71,50.57,3541.373576024325,Month-to-month,yes
Customer_2207,M ,15,56.54,876.0660415233315,month to month,no
Customer_2208,M ,18,59.69,1060.4546386206162,Two year,yes
Customer_2209,Male,2,102.15,137.73686812690454,Month-to-month,Yes
Customer_2210,Female,43,28.1,1186.908380344791,One year,no
Customer_2211,f,26,51.65,1413.884533062314,One year,no
Customer_2212,FEMALE,71,116.63,8291.701524462615,One year,yes
Customer_2213,Female,38,35.31,1342.0084099036142,Two year,N
Customer_2214,Female,42,94.26,3939.034684443028,Two year,Y
Customer_2215,f,5,55.64,262.24471301080627,One year,No
Customer_2216,Male,11,78.18,870.9852329077492,One year,Y
Customer_2217,Male,65,29.95,1933.4759392534395,Two year,Yes
Customer_2218,Male,34,50.64,1744.4655936839765,month to month,no
Customer_2219,Male,1,70.09,86.25289661203729,Month-to-month,no
Customer_2220,M ,2,43.17,26.691399520781253,Month-to-month,Yes
Customer_2221,Male,20,74.19,1510.193643160898,Two year,No
Customer_2222,M ,61,41.98,2513.0502314484124,Two year,no
Customer_2223,M ,21,85.01,1735.423761675515,month to month,Y
Customer_2224,Male,68,110.44,7508.6566039312675,One year,Yes
Customer_2225,male,12,28.55,355.5104271363433,Two year,no
Customer_2226,FEMALE,22,41.66,947.2662903618465,month to month,Y
Customer_2227,Female,20,104.44,1980.9832711272313,Two year,Yes
Customer_2228,M ,1,83.16,122.62237430372842,One year,Yes
Customer_2229,f,30,27.87,856.733101961125,Two year,Yes
Customer_2230,f,24,68.64,1611.0549115468782,One year,No
Customer_2231,FEMALE,14,40.98,561.9037056932573,month to month,Yes
Customer_2232,f,36,39.91,1446.6649604179017,Month-to-month,N
Customer_2233,male,69,114.06,7695.650996536532,month to month,yes
Customer_2234,f,24,96.15,2245.0487608954168,Month-to-month,yes
Customer_2235,Female,60,89.62,5435.263762222663,month to month,Yes
Customer_2236,Female,55,43.89,2383.830991916084,Month-to-month,no
Customer_2237,M ,24,31.86,760.3439236576094,month to month,yes
Customer_2238,Male,24,107.08,2564.087583901448,One year,Y
Customer_2239,male,54,20.59,1147.5926385768894,Month-to-month,Y
Customer_2240,M ,26,58.81,1508.727909056795,Month-to-month,no
Customer_2241,male,66,47.76,3136.0520133529594,One year,Y
Customer_2242,Male,38,77.04,2937.048864486388,One year,N
Customer_2243,f,65,45.05,2970.5825344291375,Month-to-month,no
Customer_2244,f,51,51.12,2665.2742855974116,Month-to-month,Y
Customer_2245,Male,35,105.0,3659.05137573484,Month-to-month,Yes
Customer_2246,M ,43,80.32,3429.2152631966924,Two year,Y
Customer_2247,Male,29,34.57,995.21704909459,month to month,Yes
Customer_2248,FEMALE,37,92.65,3494.8021606998764,One year,Y
Customer_2249,Female,58,40.75,2402.414581262924,One year,Y
Customer_2250,M ,54,63.3,3394.211859209766,month to month,Y
Customer_2251,male,39,84.66,3221.0376937472192,One year,Yes
Customer_2252,FEMALE,42,47.19,2037.3284433837457,One year,Y
Customer_2253,M ,28,58.41,1696.4425067887591,Month-to-month,Y
Customer_2254,Male,29,93.41,2653.344150485163,One year,N
Customer_2255,Male,43,113.79,4870.7098824731365,Two year,No
Customer_2256,Male,3,72.92,262.58609026305675,Two year,Yes
Customer_2257,Male,10,21.0,229.28997088887968,Month-to-month,N
Customer_2258,male,59,53.85,3077.434353163083,Month-to-month,yes
Customer_2259,FEMALE,14,59.86,781.6382288845668,One year,no
Customer_2260,f,47,53.92,2563.3211006539955,Month-to-month,No
Customer_2261,Female,42,63.63,,Month-to-month,N
Customer_2262,male,32,83.27,2697.940524695247,month to month,N
Customer_2263,male,32,32.11,1066.5483640410314,Month-to-month,Y
Customer_2264,f,42,47.26,1997.0053871299342,Two year,yes
Customer_2265,f,32,70.76,2285.3389214543267,One year,yes
Customer_2266,Female,26,51.56,1312.0806445603753,Month-to-month,Y
Customer_2267,Female,1,119.11,124.82224574190127,month to month,N
Customer_2268,f,56,63.14,3551.513250070493,One year,N
Customer_2269,Male,2,106.98,299.25784451213633,One year,Y
Customer_2270,male,30,109.65,3248.270701406192,One year,No
Customer_2271,M ,71,103.6,7391.792318662762,month to month,Yes
Customer_2272,Female,52,24.69,1278.1022223066614,Two year,No
Customer_2273,Female,9,114.77,1070.1645580986137,month to month,Yes
Customer_2274,f,22,32.87,717.1216292837147,month to month,yes
Customer_2275,FEMALE,34,23.44,855.8302572264903,One year,no
Customer_2276,M ,49,61.44,2973.4327661237417,month to month,Y
Customer_2277,M ,1,39.46,46.57079675119954,One year,No
Customer_2278,Female,53,38.42,2058.2285487439767,Month-to-month,yes
Customer_2279,Male,40,48.78,1917.13390356442,Month-to-month,No
Customer_2280,FEMALE,45,44.84,2033.0322956170535,month to month,N
Customer_2281,M ,68,88.48,6066.986075292271,Two year,Yes
Customer_2282,Female,9,38.68,344.7640689368574,One year,Y
Customer_2283,M ,22,74.31,1672.3442532686724,month to month,N
Customer_2284,FEMALE,18,118.64,2101.804979454353,month to month,Yes
Customer_2285,FEMALE,43,63.24,2664.497678972921,Two year,N
Customer_2286,male,39,84.19,3318.183775119923,One year,Yes
Customer_2287,f,6,116.94,673.6807228996161,month to month,Yes
Customer_2288,f,48,33.76,1536.6440482740377,Two year,N
Customer_2289,Female,7,61.86,395.0075230274524,One year,yes
Customer_2290,FEMALE,69,105.02,7313.758937388108,Month-to-month,Y
Customer_2291,male,16,113.23,1864.69333621891,Two year,no
Customer_2292,male,1,80.12,24.098986497033437,month to month,No
Customer_2293,M ,37,34.34,1197.4957523109315,Month-to-month,Yes
Customer_2294,M ,37,110.15,4055.088214864726,One year,Y
Customer_2295,male,64,37.44,2448.1829627906964,Two year,No
Customer_2296,M ,62,55.29,3418.1933199481823,Month-to-month,Y
Customer_2297,FEMALE,61,57.55,3501.1797207618165,Month-to-month,N
Customer_2298,Male,33,64.73,2105.3833572088165,month to month,No
Customer_2299,FEMALE,66,99.02,6521.743962163799,Month-to-month,Y
Customer_2300,male,30,100.21,3048.6704117710833,month to month,no
Customer_2301,male,20,91.97,1843.6628778000738,One year,Y
Customer_2302,FEMALE,60,22.21,1322.5068526283528,month to month,Y
Customer_2303,M ,24,76.48,1868.05448587429,Two year,Yes
Customer_2304,M ,4,94.75,382.57967739178173,Month-to-month,Yes
Customer_2305,f,37,64.46,2432.5315846179274,One year,Yes
Customer_2306,male,4,114.49,423.95937381792385,month to month,N
Customer_2307,Female,18,102.38,1856.4434949318006,month to month,Y
Customer_2308,f,66,83.82,5576.498580140003,month to month,no
Customer_2309,M ,48,26.24,1337.188521914596,One year,No
Customer_2310,FEMALE,33,85.23,2757.907449802756,One year,Yes
Customer_2311,M ,58,111.16,6438.5939005666205,Two year,yes
Customer_2312,FEMALE,28,57.94,1556.5235033800213,One year,Y
Customer_2313,f,35,103.81,3584.859957905558,month to month,no
Customer_2314,male,10,51.32,514.1258086596404,One year,no
Customer_2315,M ,65,77.01,4904.301561720519,month to month,Yes
Customer_2316,FEMALE,42,84.84,3584.2469056614345,Two year,N
Customer_2317,male,9,87.8,818.0585791758258,Two year,Yes
Customer_2318,Female,60,108.25,6491.179357452348,month to month,N
Customer_2319,FEMALE,15,43.46,609.8801830494858,One year,yes
Customer_2320,f,57,46.24,2623.484164213414,One year,yes
Customer_2321,Female,69,90.4,6343.431391658633,Month-to-month,Yes
Customer_2322,Female,22,37.72,803.8212609915433,Two year,No
Customer_2323,Male,64,66.43,4212.126811050609,Two year,Yes
Customer_2324,M ,41,22.0,786.3933102530791,month to month,Yes
Customer_2325,FEMALE,71,34.1,2473.294122796169,Month-to-month,no
Customer_2326,Female,56,87.88,4859.269578844016,One year,Yes
Customer_2327,Male,23,94.75,2183.6609179151283,month to month,Yes
Customer_2328,f,25,31.53,893.5839470184894,One year,Yes
Customer_2329,male,6,42.77,275.08581501061417,One year,No
Customer_2330,FEMALE,34,29.89,1034.1694249460247,One year,no
Customer_2331,Female,63,63.34,3974.1304877925704,Month-to-month,Y
Customer_2332,M ,9,32.61,309.1805466318769,Two year,Y
Customer_2333,Male,60,63.73,3827.583876919142,Two year,Y
Customer_2334,Female,49,93.21,4594.306410115499,One year,Y
Customer_2335,M ,51,88.34,4384.5146362816195,Month-to-month,no
Customer_2336,Female,60,48.05,2901.975216739218,One year,Yes
Customer_2337,FEMALE,70,87.38,6138.273444946198,One year,Y
Customer_2338,FEMALE,37,112.77,4299.856960489933,month to month,Yes
Customer_2339,FEMALE,31,54.75,1697.0359072692677,Month-to-month,Y
Customer_2340,f,41,52.91,2180.3920789751937,Month-to-month,No
Customer_2341,f,62,77.14,4802.496486828393,Two year,Yes
Customer_2342,Male,58,44.55,,Two year,no
Customer_2343,FEMALE,14,85.16,1130.558924065645,One year,N
Customer_2344,M ,36,103.23,3757.199831716082,month to month,No
Customer_2345,Female,36,65.93,2327.610626610981,month to month,N
Customer_2346,male,8,87.95,723.9325629463883,month to month,No
Customer_2347,M ,26,85.19,2171.984063993403,One year,no
